machine_id,lifespan_class,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],timestamp
FUT-M-01,medium,M,320.0,329.402,1900.0,90.0,33.334,2026-02-01T09:49:50
FUT-M-01,medium,M,320.0,329.006,1900.0,90.0,33.44,2026-02-01T09:50:00
FUT-M-01,medium,M,320.0,328.472,1900.0,90.0,33.497,2026-02-01T09:50:10
FUT-M-01,medium,M,320.0,327.787,1900.0,90.0,33.596,2026-02-01T09:50:20
FUT-M-01,medium,M,320.0,327.223,1900.0,90.0,33.671,2026-02-01T09:50:30
FUT-M-01,medium,M,320.0,326.823,1900.0,90.0,33.775,2026-02-01T09:50:40
FUT-M-01,medium,M,319.961,329.004,1900.0,90.0,33.912,2026-02-01T09:50:50
FUT-M-01,medium,M,319.55,328.762,1900.0,90.0,34.015,2026-02-01T09:51:00
FUT-M-01,medium,M,318.998,328.468,1900.0,90.0,34.139,2026-02-01T09:51:10
FUT-M-01,medium,M,318.472,327.928,1900.0,90.0,34.23,2026-02-01T09:51:20
FUT-M-01,medium,M,317.98,327.256,1900.0,90.0,34.36,2026-02-01T09:51:30
FUT-M-01,medium,M,317.552,327.152,1900.0,90.0,34.46,2026-02-01T09:51:40
FUT-M-01,medium,M,316.981,326.819,1900.0,90.0,34.564,2026-02-01T09:51:50
FUT-M-01,medium,M,316.565,326.571,1900.0,90.0,34.622,2026-02-01T09:52:00
FUT-M-01,medium,M,316.261,326.216,1900.0,90.0,34.711,2026-02-01T09:52:10
FUT-M-01,medium,M,315.934,325.717,1900.0,90.0,34.833,2026-02-01T09:52:20
FUT-M-01,medium,M,315.542,325.117,1900.0,90.0,34.952,2026-02-01T09:52:30
FUT-M-01,medium,M,315.179,324.745,1900.0,90.0,35.046,2026-02-01T09:52:40
FUT-M-01,medium,M,314.824,324.377,1900.0,90.0,35.141,2026-02-01T09:52:50
FUT-M-01,medium,M,314.45,323.996,1900.0,90.0,35.262,2026-02-01T09:53:00
FUT-M-01,medium,M,314.204,323.834,1900.0,90.0,35.396,2026-02-01T09:53:10
FUT-M-01,medium,M,313.659,323.605,1900.0,90.0,35.519,2026-02-01T09:53:20
FUT-M-01,medium,M,313.108,323.226,1900.0,90.0,35.606,2026-02-01T09:53:30
FUT-M-01,medium,M,312.821,322.944,1900.0,90.0,35.752,2026-02-01T09:53:40
FUT-M-01,medium,M,312.45,322.722,1900.0,90.0,35.895,2026-02-01T09:53:50
FUT-M-01,medium,M,312.253,323.844,1900.0,90.0,36.021,2026-02-01T09:54:00
FUT-M-01,medium,M,311.65,323.573,1900.0,90.0,36.141,2026-02-01T09:54:10
FUT-M-01,medium,M,311.364,323.297,1900.0,90.0,36.233,2026-02-01T09:54:20
FUT-M-01,medium,M,311.102,323.102,1900.0,90.0,36.338,2026-02-01T09:54:30
FUT-M-01,medium,M,310.722,322.96,1900.0,90.0,36.453,2026-02-01T09:54:40
FUT-M-01,medium,M,310.255,322.862,1900.0,90.0,36.592,2026-02-01T09:54:50
FUT-M-01,medium,M,309.998,322.59,1900.0,90.0,36.694,2026-02-01T09:55:00
FUT-M-01,medium,M,309.632,322.367,1900.0,90.0,36.802,2026-02-01T09:55:10
FUT-M-01,medium,M,309.143,322.033,1900.0,90.0,36.89,2026-02-01T09:55:20
FUT-M-01,medium,M,308.809,322.104,1900.0,90.0,37.038,2026-02-01T09:55:30
FUT-M-01,medium,M,308.357,322.122,1900.0,90.0,37.185,2026-02-01T09:55:40
FUT-M-01,medium,M,308.114,322.088,1900.0,90.0,37.316,2026-02-01T09:55:50
FUT-M-01,medium,M,307.658,322.011,1900.0,90.0,37.418,2026-02-01T09:56:00
FUT-M-01,medium,M,307.355,322.136,1900.0,90.0,37.525,2026-02-01T09:56:10
FUT-M-01,medium,M,306.976,321.988,1900.0,90.0,37.584,2026-02-01T09:56:20
FUT-M-01,medium,M,306.637,322.043,1900.0,90.0,37.7,2026-02-01T09:56:30
FUT-M-01,medium,M,306.378,322.053,1900.0,90.0,37.792,2026-02-01T09:56:40
FUT-M-01,medium,M,306.171,322.064,1900.0,90.0,37.89,2026-02-01T09:56:50
FUT-M-01,medium,M,305.989,322.032,1900.0,90.0,37.991,2026-02-01T09:57:00
FUT-M-01,medium,M,305.541,322.111,1900.0,90.0,38.142,2026-02-01T09:57:10
FUT-M-01,medium,M,305.353,322.233,1900.0,90.0,38.243,2026-02-01T09:57:20
FUT-M-01,medium,M,305.097,322.157,1900.0,90.0,38.325,2026-02-01T09:57:30
FUT-M-01,medium,M,304.884,322.011,1900.0,90.0,38.416,2026-02-01T09:57:40
FUT-M-01,medium,M,304.773,322.039,1900.0,90.0,38.502,2026-02-01T09:57:50
FUT-M-01,medium,M,304.484,322.156,1900.0,90.0,38.62,2026-02-01T09:58:00
FUT-M-01,medium,M,304.418,322.126,1900.0,90.0,38.776,2026-02-01T09:58:10
FUT-M-01,medium,M,304.451,322.347,1900.0,90.0,38.897,2026-02-01T09:58:20
FUT-M-01,medium,M,304.202,322.3,1900.0,90.0,39.001,2026-02-01T09:58:30
FUT-M-01,medium,M,304.029,322.432,1900.0,90.0,39.083,2026-02-01T09:58:40
FUT-M-01,medium,M,303.682,322.52,1900.0,90.0,39.158,2026-02-01T09:58:50
FUT-M-01,medium,M,303.549,322.482,1900.0,90.0,39.287,2026-02-01T09:59:00
FUT-M-01,medium,M,303.462,322.608,1900.0,90.0,39.358,2026-02-01T09:59:10
FUT-M-01,medium,M,303.164,322.671,1900.0,90.0,39.463,2026-02-01T09:59:20
FUT-M-01,medium,M,303.012,323.018,1900.0,90.0,39.552,2026-02-01T09:59:30
FUT-M-01,medium,M,302.95,323.255,1900.0,90.0,39.638,2026-02-01T09:59:40
FUT-M-01,medium,M,302.773,323.374,1900.0,90.0,39.697,2026-02-01T09:59:50
FUT-M-01,medium,M,302.499,323.813,1900.0,90.0,39.794,2026-02-01T10:00:00
FUT-M-01,medium,M,302.332,323.89,1900.0,90.0,39.93,2026-02-01T10:00:10
FUT-M-01,medium,M,302.224,324.218,1900.0,90.0,40.068,2026-02-01T10:00:20
FUT-M-01,medium,M,302.084,324.551,1900.0,90.0,40.183,2026-02-01T10:00:30
FUT-M-01,medium,M,301.897,325.049,1900.0,90.0,40.314,2026-02-01T10:00:40
FUT-M-01,medium,M,301.779,325.476,1900.0,90.0,40.415,2026-02-01T10:00:50
FUT-M-01,medium,M,301.947,325.82,1900.0,90.0,40.517,2026-02-01T10:01:00
FUT-M-01,medium,M,301.927,326.247,1900.0,90.0,40.577,2026-02-01T10:01:10
FUT-M-01,medium,M,301.806,326.735,1900.0,90.0,40.694,2026-02-01T10:01:20
FUT-M-01,medium,M,301.721,327.041,1900.0,90.0,40.806,2026-02-01T10:01:30
FUT-M-01,medium,M,301.653,327.398,1900.0,90.0,40.921,2026-02-01T10:01:40
FUT-M-01,medium,M,301.733,327.779,1900.0,90.0,41.012,2026-02-01T10:01:50
FUT-M-01,medium,M,301.796,328.214,1900.0,90.0,41.138,2026-02-01T10:02:00
FUT-M-01,medium,M,302.06,328.698,1900.0,90.0,41.267,2026-02-01T10:02:10
FUT-M-01,medium,M,302.156,329.04,1900.0,90.0,41.415,2026-02-01T10:02:20
FUT-M-01,medium,M,302.068,329.584,1900.0,90.0,41.555,2026-02-01T10:02:30
FUT-M-01,medium,M,302.16,330.103,1900.0,90.0,41.662,2026-02-01T10:02:40
FUT-M-01,medium,M,302.155,330.518,1900.0,90.0,41.773,2026-02-01T10:02:50
FUT-M-01,medium,M,302.195,330.978,1900.0,90.0,41.887,2026-02-01T10:03:00
FUT-M-01,medium,M,302.344,331.454,1900.0,90.0,41.968,2026-02-01T10:03:10
FUT-M-01,medium,M,302.354,331.829,1900.0,90.0,42.071,2026-02-01T10:03:20
FUT-M-01,medium,M,302.478,332.403,1900.0,90.0,42.223,2026-02-01T10:03:30
FUT-M-01,medium,M,302.63,333.061,1900.0,90.0,42.304,2026-02-01T10:03:40
FUT-M-01,medium,M,302.91,333.44,1900.0,90.0,42.437,2026-02-01T10:03:50
FUT-M-01,medium,M,303.069,333.983,1900.0,90.0,42.509,2026-02-01T10:04:00
FUT-M-01,medium,M,303.165,334.415,1900.0,90.0,42.612,2026-02-01T10:04:10
FUT-M-01,medium,M,303.126,334.968,1900.0,90.0,42.697,2026-02-01T10:04:20
FUT-M-01,medium,M,303.417,335.543,1900.0,90.0,42.775,2026-02-01T10:04:30
FUT-M-01,medium,M,303.618,336.138,1900.0,90.0,42.851,2026-02-01T10:04:40
FUT-M-01,medium,M,303.854,336.636,1900.0,90.0,42.928,2026-02-01T10:04:50
FUT-M-01,medium,M,304.124,337.144,1900.0,90.0,43.013,2026-02-01T10:05:00
FUT-M-01,medium,M,304.263,337.733,1900.0,90.0,43.12,2026-02-01T10:05:10
FUT-M-01,medium,M,304.547,338.258,1900.0,90.0,43.229,2026-02-01T10:05:20
FUT-M-01,medium,M,304.66,338.797,1900.0,90.0,43.279,2026-02-01T10:05:30
FUT-M-01,medium,M,304.936,339.586,1900.0,90.0,43.365,2026-02-01T10:05:40
FUT-M-01,medium,M,305.155,340.0,1900.0,90.0,43.462,2026-02-01T10:05:50
FUT-M-01,medium,M,305.285,340.0,1900.0,90.0,43.581,2026-02-01T10:06:00
FUT-M-01,medium,M,305.656,340.0,1900.0,90.0,43.69,2026-02-01T10:06:10
FUT-M-01,medium,M,305.946,340.0,1900.0,90.0,43.837,2026-02-01T10:06:20
FUT-M-01,medium,M,305.982,340.0,1900.0,90.0,43.994,2026-02-01T10:06:30
FUT-M-01,medium,M,306.162,340.0,1900.0,90.0,44.141,2026-02-01T10:06:40
FUT-M-01,medium,M,306.371,340.0,1900.0,90.0,44.244,2026-02-01T10:06:50
FUT-M-01,medium,M,306.649,340.0,1900.0,90.0,44.351,2026-02-01T10:07:00
FUT-M-01,medium,M,306.993,340.0,1900.0,90.0,44.432,2026-02-01T10:07:10
FUT-M-01,medium,M,307.114,340.0,1900.0,90.0,44.581,2026-02-01T10:07:20
FUT-M-01,medium,M,307.308,340.0,1900.0,90.0,44.671,2026-02-01T10:07:30
FUT-M-01,medium,M,307.463,340.0,1900.0,90.0,44.796,2026-02-01T10:07:40
FUT-M-01,medium,M,307.599,340.0,1900.0,90.0,44.945,2026-02-01T10:07:50
FUT-M-01,medium,M,307.989,340.0,1900.0,90.0,45.017,2026-02-01T10:08:00
FUT-M-01,medium,M,308.293,340.0,1900.0,90.0,45.138,2026-02-01T10:08:10
FUT-M-01,medium,M,308.382,340.0,1900.0,90.0,45.213,2026-02-01T10:08:20
FUT-M-01,medium,M,308.578,340.0,1900.0,90.0,45.3,2026-02-01T10:08:30
FUT-M-01,medium,M,308.84,340.0,1900.0,90.0,45.413,2026-02-01T10:08:40
FUT-M-01,medium,M,309.199,340.0,1900.0,90.0,45.562,2026-02-01T10:08:50
FUT-M-01,medium,M,309.211,340.0,1900.0,90.0,45.693,2026-02-01T10:09:00
FUT-M-01,medium,M,309.544,340.0,1900.0,90.0,45.779,2026-02-01T10:09:10
FUT-M-01,medium,M,309.967,340.0,1900.0,90.0,45.885,2026-02-01T10:09:20
FUT-M-01,medium,M,310.179,340.0,1900.0,90.0,45.988,2026-02-01T10:09:30
FUT-M-01,medium,M,310.69,340.0,1900.0,90.0,46.105,2026-02-01T10:09:40
FUT-M-01,medium,M,310.995,340.0,1900.0,90.0,46.19,2026-02-01T10:09:50
FUT-M-01,medium,M,311.201,340.0,1900.0,90.0,46.338,2026-02-01T10:10:00
FUT-M-01,medium,M,311.431,340.0,1900.0,90.0,46.491,2026-02-01T10:10:10
FUT-M-01,medium,M,311.695,340.0,1900.0,90.0,46.61,2026-02-01T10:10:20
FUT-M-01,medium,M,311.958,340.0,1900.0,90.0,46.746,2026-02-01T10:10:30
FUT-M-01,medium,M,312.285,340.0,1900.0,90.0,46.805,2026-02-01T10:10:40
FUT-M-01,medium,M,312.568,340.0,1900.0,90.0,46.902,2026-02-01T10:10:50
FUT-M-01,medium,M,312.692,340.0,1900.0,90.0,47.032,2026-02-01T10:11:00
FUT-M-01,medium,M,313.012,340.0,1900.0,90.0,47.121,2026-02-01T10:11:10
FUT-M-01,medium,M,313.054,340.0,1900.0,90.0,47.196,2026-02-01T10:11:20
FUT-M-01,medium,M,313.435,340.0,1900.0,90.0,47.265,2026-02-01T10:11:30
FUT-M-01,medium,M,313.741,340.0,1900.0,90.0,47.37,2026-02-01T10:11:40
FUT-M-01,medium,M,313.972,340.0,1900.0,90.0,47.475,2026-02-01T10:11:50
FUT-M-01,medium,M,314.073,340.0,1900.0,90.0,47.597,2026-02-01T10:12:00
FUT-M-01,medium,M,314.355,340.0,1900.0,90.0,47.635,2026-02-01T10:12:10
FUT-M-01,medium,M,314.369,340.0,1900.0,90.0,47.717,2026-02-01T10:12:20
FUT-M-01,medium,M,314.378,340.0,1900.0,90.0,47.872,2026-02-01T10:12:30
FUT-M-01,medium,M,314.473,340.0,1900.0,90.0,47.937,2026-02-01T10:12:40
FUT-M-01,medium,M,314.562,340.0,1900.0,90.0,48.069,2026-02-01T10:12:50
FUT-M-01,medium,M,314.762,340.0,1900.0,90.0,48.19,2026-02-01T10:13:00
FUT-M-01,medium,M,314.904,340.0,1900.0,90.0,48.274,2026-02-01T10:13:10
FUT-M-01,medium,M,315.046,340.0,1900.0,90.0,48.37,2026-02-01T10:13:20
FUT-M-01,medium,M,315.255,340.0,1900.0,90.0,48.49,2026-02-01T10:13:30
FUT-M-01,medium,M,315.414,340.0,1900.0,90.0,48.624,2026-02-01T10:13:40
FUT-M-01,medium,M,315.765,340.0,1898.36,90.0,48.72,2026-02-01T10:13:50
FUT-M-01,medium,M,315.927,340.0,1866.593,90.0,48.814,2026-02-01T10:14:00
FUT-M-01,medium,M,316.053,340.0,1839.169,90.0,48.905,2026-02-01T10:14:10
FUT-M-01,medium,M,316.339,340.0,1817.134,90.0,49.04,2026-02-01T10:14:20
FUT-M-01,medium,M,316.496,340.0,1794.821,90.0,49.15,2026-02-01T10:14:30
FUT-M-01,medium,M,316.494,340.0,1772.549,90.0,49.241,2026-02-01T10:14:40
FUT-M-01,medium,M,316.397,340.0,1756.567,90.0,49.334,2026-02-01T10:14:50
FUT-M-01,medium,M,316.339,340.0,1744.619,90.0,49.398,2026-02-01T10:15:00
FUT-M-01,medium,M,316.095,340.0,1718.457,90.0,49.526,2026-02-01T10:15:10
FUT-M-01,medium,M,316.184,340.0,1694.759,90.0,49.602,2026-02-01T10:15:20
FUT-M-01,medium,M,316.536,340.0,1681.668,90.0,49.696,2026-02-01T10:15:30
FUT-M-01,medium,M,316.458,340.0,1676.646,90.0,49.777,2026-02-01T10:15:40
FUT-M-01,medium,M,316.582,340.0,1660.321,90.0,49.89,2026-02-01T10:15:50
FUT-M-01,medium,M,316.906,340.0,1638.612,90.0,50.057,2026-02-01T10:16:00
FUT-M-01,medium,M,316.779,340.0,1615.419,90.0,50.217,2026-02-01T10:16:10
FUT-M-01,medium,M,316.769,340.0,1597.786,90.0,50.281,2026-02-01T10:16:20
FUT-M-01,medium,M,316.763,340.0,1576.111,90.0,50.363,2026-02-01T10:16:30
FUT-M-01,medium,M,316.747,340.0,1561.201,90.0,50.441,2026-02-01T10:16:40
FUT-M-01,medium,M,316.558,340.0,1547.198,90.0,50.551,2026-02-01T10:16:50
FUT-M-01,medium,M,316.474,340.0,1551.661,90.0,50.636,2026-02-01T10:17:00
FUT-M-01,medium,M,316.347,340.0,1534.867,90.0,50.738,2026-02-01T10:17:10
FUT-M-01,medium,M,316.353,340.0,1502.512,90.0,50.822,2026-02-01T10:17:20
FUT-M-01,medium,M,316.39,340.0,1485.493,90.0,50.908,2026-02-01T10:17:30
FUT-M-01,medium,M,316.452,340.0,1473.657,90.0,51.037,2026-02-01T10:17:40
FUT-M-01,medium,M,316.367,340.0,1455.154,90.0,51.131,2026-02-01T10:17:50
FUT-M-01,medium,M,316.265,340.0,1445.399,90.0,51.233,2026-02-01T10:18:00
FUT-M-01,medium,M,316.091,340.0,1426.892,90.0,51.307,2026-02-01T10:18:10
FUT-M-01,medium,M,315.99,340.0,1397.586,90.0,51.432,2026-02-01T10:18:20
FUT-M-01,medium,M,315.856,340.0,1371.266,90.0,51.518,2026-02-01T10:18:30
FUT-M-01,medium,M,315.586,340.0,1392.051,90.0,51.637,2026-02-01T10:18:40
FUT-M-01,medium,M,315.335,340.0,1384.302,90.0,51.745,2026-02-01T10:18:50
FUT-M-01,medium,M,315.243,340.0,1373.243,90.0,51.856,2026-02-01T10:19:00
FUT-M-01,medium,M,315.09,340.0,1377.246,90.0,51.959,2026-02-01T10:19:10
FUT-M-01,medium,M,314.968,340.0,1366.926,90.0,52.099,2026-02-01T10:19:20
FUT-M-01,medium,M,314.834,340.0,1358.835,90.0,52.191,2026-02-01T10:19:30
FUT-M-01,medium,M,314.707,340.0,1361.269,90.0,52.301,2026-02-01T10:19:40
FUT-M-01,medium,M,314.515,340.0,1352.445,90.0,52.411,2026-02-01T10:19:50
FUT-M-01,medium,M,314.313,340.0,1347.071,90.0,52.543,2026-02-01T10:20:00
FUT-M-01,medium,M,314.36,340.0,1345.043,90.0,52.692,2026-02-01T10:20:10
FUT-M-01,medium,M,314.276,340.0,1322.667,90.0,52.822,2026-02-01T10:20:20
FUT-M-01,medium,M,314.113,340.0,1305.413,90.0,52.891,2026-02-01T10:20:30
FUT-M-01,medium,M,313.945,340.0,1307.859,90.0,53.0,2026-02-01T10:20:40
FUT-M-01,medium,M,313.889,340.0,1305.215,90.0,53.088,2026-02-01T10:20:50
FUT-M-01,medium,M,313.639,340.0,1300.842,90.0,53.179,2026-02-01T10:21:00
FUT-M-01,medium,M,313.438,340.0,1274.386,90.0,53.284,2026-02-01T10:21:10
FUT-M-01,medium,M,313.268,340.0,1270.047,90.0,53.394,2026-02-01T10:21:20
FUT-M-01,medium,M,313.085,340.0,1267.828,90.0,53.516,2026-02-01T10:21:30
FUT-M-01,medium,M,313.009,340.0,1273.738,90.0,53.65,2026-02-01T10:21:40
FUT-M-01,medium,M,312.72,340.0,1265.89,90.0,53.748,2026-02-01T10:21:50
FUT-M-01,medium,M,312.368,340.0,1262.645,90.0,53.838,2026-02-01T10:22:00
FUT-M-01,medium,M,312.062,340.0,1259.72,90.0,53.946,2026-02-01T10:22:10
FUT-M-01,medium,M,311.989,340.0,1262.616,90.0,54.055,2026-02-01T10:22:20
FUT-M-01,medium,M,311.828,340.0,1246.96,90.0,54.149,2026-02-01T10:22:30
FUT-M-01,medium,M,311.482,340.0,1267.678,90.0,54.269,2026-02-01T10:22:40
FUT-M-01,medium,M,311.322,339.554,1275.462,90.0,54.359,2026-02-01T10:22:50
FUT-M-01,medium,M,311.165,339.211,1273.113,90.0,54.451,2026-02-01T10:23:00
FUT-M-01,medium,M,311.004,338.873,1277.377,90.0,54.526,2026-02-01T10:23:10
FUT-M-01,medium,M,310.72,338.386,1281.087,90.0,54.665,2026-02-01T10:23:20
FUT-M-01,medium,M,310.457,337.97,1270.275,90.0,54.8,2026-02-01T10:23:30
FUT-M-01,medium,M,310.115,337.669,1276.345,90.0,54.908,2026-02-01T10:23:40
FUT-M-01,medium,M,309.886,337.211,1288.713,90.0,55.015,2026-02-01T10:23:50
FUT-M-01,medium,M,309.864,336.852,1295.999,90.0,55.094,2026-02-01T10:24:00
FUT-M-01,medium,M,309.638,336.273,1300.974,90.0,55.18,2026-02-01T10:24:10
FUT-M-01,medium,M,309.183,335.822,1293.936,90.0,55.254,2026-02-01T10:24:20
FUT-M-01,medium,M,308.778,335.344,1295.168,90.0,55.352,2026-02-01T10:24:30
FUT-M-01,medium,M,308.646,335.001,1302.396,90.0,55.48,2026-02-01T10:24:40
FUT-M-01,medium,M,308.352,334.37,1316.359,90.0,55.571,2026-02-01T10:24:50
FUT-M-01,medium,M,308.165,333.959,1317.236,90.0,55.663,2026-02-01T10:25:00
FUT-M-01,medium,M,308.174,333.756,1327.263,90.0,55.742,2026-02-01T10:25:10
FUT-M-01,medium,M,307.89,333.177,1341.96,90.0,55.877,2026-02-01T10:25:20
FUT-M-01,medium,M,307.655,332.877,1344.922,90.0,55.975,2026-02-01T10:25:30
FUT-M-01,medium,M,307.59,332.581,1348.739,90.0,56.117,2026-02-01T10:25:40
FUT-M-01,medium,M,307.337,332.263,1356.05,90.0,56.173,2026-02-01T10:25:50
FUT-M-01,medium,M,307.047,332.151,1356.757,90.0,56.283,2026-02-01T10:26:00
FUT-M-01,medium,M,306.88,331.607,1360.69,90.0,56.296,2026-02-01T10:26:10
FUT-M-01,medium,M,306.503,331.171,1376.615,90.0,56.437,2026-02-01T10:26:20
FUT-M-01,medium,M,306.404,330.817,1399.444,90.0,56.559,2026-02-01T10:26:30
FUT-M-01,medium,M,306.188,330.419,1405.048,90.0,56.647,2026-02-01T10:26:40
FUT-M-01,medium,M,305.985,330.12,1428.909,90.0,56.779,2026-02-01T10:26:50
FUT-M-01,medium,M,305.631,329.844,1439.88,90.0,56.931,2026-02-01T10:27:00
FUT-M-01,medium,M,305.538,329.543,1461.494,90.0,57.047,2026-02-01T10:27:10
FUT-M-01,medium,M,305.539,329.092,1485.526,90.0,57.17,2026-02-01T10:27:20
FUT-M-01,medium,M,305.369,328.85,1517.993,90.0,57.276,2026-02-01T10:27:30
FUT-M-01,medium,M,305.188,328.521,1526.319,90.0,57.384,2026-02-01T10:27:40
FUT-M-01,medium,M,304.965,328.056,1547.754,90.0,57.496,2026-02-01T10:27:50
FUT-M-01,medium,M,304.812,327.801,1562.291,90.0,57.622,2026-02-01T10:28:00
FUT-M-01,medium,M,304.771,327.527,1571.645,90.0,57.741,2026-02-01T10:28:10
FUT-M-01,medium,M,304.799,327.249,1581.677,90.0,57.836,2026-02-01T10:28:20
FUT-M-01,medium,M,304.77,327.13,1594.504,90.0,57.926,2026-02-01T10:28:30
FUT-M-01,medium,M,304.842,326.969,1619.152,90.0,58.045,2026-02-01T10:28:40
FUT-M-01,medium,M,304.665,326.988,1635.336,90.0,58.168,2026-02-01T10:28:50
FUT-M-01,medium,M,304.605,326.829,1653.089,90.0,58.264,2026-02-01T10:29:00
FUT-M-01,medium,M,304.301,326.784,1663.829,90.0,58.425,2026-02-01T10:29:10
FUT-M-01,medium,M,304.3,326.673,1673.333,90.0,58.566,2026-02-01T10:29:20
FUT-M-01,medium,M,304.121,326.683,1691.703,90.0,58.657,2026-02-01T10:29:30
FUT-M-01,medium,M,304.232,326.815,1713.694,90.0,58.804,2026-02-01T10:29:40
FUT-M-01,medium,M,304.245,326.746,1737.492,90.0,58.891,2026-02-01T10:29:50
FUT-M-01,medium,M,304.056,326.871,1759.003,90.0,59.016,2026-02-01T10:30:00
FUT-M-01,medium,M,304.105,326.955,1772.01,90.0,59.139,2026-02-01T10:30:10
FUT-M-01,medium,M,304.053,326.955,1804.119,90.0,59.262,2026-02-01T10:30:20
FUT-M-01,medium,M,304.192,327.119,1823.963,90.0,59.352,2026-02-01T10:30:30
FUT-M-01,medium,M,304.264,327.238,1841.035,90.0,59.45,2026-02-01T10:30:40
FUT-M-01,medium,M,304.183,327.165,1841.588,90.0,59.515,2026-02-01T10:30:50
FUT-M-01,medium,M,304.278,327.177,1859.346,90.0,59.632,2026-02-01T10:31:00
FUT-M-01,medium,M,304.351,327.241,1882.668,90.0,59.742,2026-02-01T10:31:10
FUT-M-01,medium,M,304.39,327.539,1900.0,90.0,59.901,2026-02-01T10:31:20
FUT-M-01,medium,M,304.529,327.589,1900.0,90.0,59.969,2026-02-01T10:31:30
FUT-M-01,medium,M,304.729,327.724,1900.0,90.0,60.025,2026-02-01T10:31:40
FUT-M-01,medium,M,304.794,327.906,1900.0,90.0,60.133,2026-02-01T10:31:50
FUT-M-01,medium,M,304.915,327.999,1900.0,90.0,60.224,2026-02-01T10:32:00
FUT-M-01,medium,M,304.96,328.209,1900.0,90.0,60.31,2026-02-01T10:32:10
FUT-M-01,medium,M,305.107,328.33,1900.0,90.0,60.399,2026-02-01T10:32:20
FUT-M-01,medium,M,305.309,328.495,1900.0,90.0,60.539,2026-02-01T10:32:30
FUT-M-01,medium,M,305.504,328.864,1900.0,90.0,60.658,2026-02-01T10:32:40
FUT-M-01,medium,M,305.691,328.997,1900.0,90.0,60.754,2026-02-01T10:32:50
FUT-M-01,medium,M,305.901,329.474,1900.0,90.0,60.858,2026-02-01T10:33:00
FUT-M-01,medium,M,306.079,329.705,1900.0,90.0,60.958,2026-02-01T10:33:10
FUT-M-01,medium,M,306.22,329.972,1900.0,90.0,61.077,2026-02-01T10:33:20
FUT-M-01,medium,M,306.519,330.197,1900.0,90.0,61.163,2026-02-01T10:33:30
FUT-M-01,medium,M,306.889,330.452,1900.0,90.0,61.244,2026-02-01T10:33:40
FUT-M-01,medium,M,307.117,330.583,1900.0,90.0,61.337,2026-02-01T10:33:50
FUT-M-01,medium,M,307.389,330.99,1900.0,90.0,61.426,2026-02-01T10:34:00
FUT-M-01,medium,M,307.609,331.317,1900.0,90.0,61.55,2026-02-01T10:34:10
FUT-M-01,medium,M,307.956,331.728,1900.0,90.0,61.686,2026-02-01T10:34:20
FUT-M-01,medium,M,308.223,331.821,1900.0,90.0,61.829,2026-02-01T10:34:30
FUT-M-01,medium,M,308.471,332.275,1900.0,90.0,61.927,2026-02-01T10:34:40
FUT-M-01,medium,M,308.598,332.629,1900.0,90.0,62.106,2026-02-01T10:34:50
FUT-M-01,medium,M,308.873,333.294,1900.0,90.0,62.239,2026-02-01T10:35:00
FUT-M-01,medium,M,309.237,333.614,1900.0,90.0,62.295,2026-02-01T10:35:10
FUT-M-01,medium,M,309.565,333.992,1900.0,90.0,62.407,2026-02-01T10:35:20
FUT-M-01,medium,M,309.778,334.381,1900.0,90.0,62.538,2026-02-01T10:35:30
FUT-M-01,medium,M,310.296,334.812,1900.0,90.0,62.657,2026-02-01T10:35:40
FUT-M-01,medium,M,310.643,335.146,1900.0,90.0,62.757,2026-02-01T10:35:50
FUT-M-01,medium,M,310.963,335.592,1900.0,90.0,62.878,2026-02-01T10:36:00
FUT-M-01,medium,M,311.227,335.972,1900.0,90.0,62.987,2026-02-01T10:36:10
FUT-M-01,medium,M,311.548,336.383,1900.0,90.0,63.103,2026-02-01T10:36:20
FUT-M-01,medium,M,311.96,336.785,1900.0,90.0,63.236,2026-02-01T10:36:30
FUT-M-01,medium,M,312.29,337.528,1900.0,90.0,63.38,2026-02-01T10:36:40
FUT-M-01,medium,M,312.872,338.037,1900.0,90.0,63.474,2026-02-01T10:36:50
FUT-M-01,medium,M,313.126,338.39,1900.0,90.0,63.574,2026-02-01T10:37:00
FUT-M-01,medium,M,313.517,338.748,1900.0,90.0,63.702,2026-02-01T10:37:10
FUT-M-01,medium,M,313.97,339.286,1900.0,90.0,63.761,2026-02-01T10:37:20
FUT-M-01,medium,M,314.421,339.922,1900.0,90.0,63.891,2026-02-01T10:37:30
FUT-M-01,medium,M,314.782,340.0,1900.0,89.203,64.037,2026-02-01T10:37:40
FUT-M-01,medium,M,315.168,340.0,1900.0,88.442,64.159,2026-02-01T10:37:50
FUT-M-01,medium,M,315.619,340.0,1900.0,87.397,64.3,2026-02-01T10:38:00
FUT-M-01,medium,M,316.018,340.0,1900.0,87.293,64.443,2026-02-01T10:38:10
FUT-M-01,medium,M,316.327,340.0,1900.0,88.219,64.573,2026-02-01T10:38:20
FUT-M-01,medium,M,316.751,340.0,1900.0,87.309,64.678,2026-02-01T10:38:30
FUT-M-01,medium,M,317.147,340.0,1900.0,86.217,64.716,2026-02-01T10:38:40
FUT-M-01,medium,M,317.533,340.0,1900.0,85.372,64.829,2026-02-01T10:38:50
FUT-M-01,medium,M,317.915,340.0,1900.0,85.237,64.97,2026-02-01T10:39:00
